listing_id,source,source_listing_id,city,neighborhood,region,latitude,longitude,surface_m2,bedrooms,bathrooms,furnished_status,parking,balcony,sea_view,price_mad,price_per_m2,property_type,transaction_type,publication_date,publication_date_status,scraped_at,url,validation_status,validation_reasons,deduplication_status,duplicate_of,title_raw,price_raw,location_raw,details_raw,source_record_path
mubawab.ma:content:cb578f9dc03fc8f72e59d3c6,mubawab.ma,,Casablanca,Ferme Bretonne (Hay Arraha),Casablanca-Settat,,,150.0,2.0,3.0,unknown,unknown,unknown,unknown,15500.0,103.33,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartements à vendre Ferme Bretonne,15 500 DH,"Ferme Bretonne (Hay Arraha), Casablanca",150 m² 4 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cb7e28e9d9e414bc9b0fd9a3,mubawab.ma,,Marrakech,Amelkis,Marrakech-Safi,,,233.0,3.0,4.0,unknown,unknown,unknown,unknown,3450000.0,14806.87,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Duplexe 3 suites dans une résidence de luxe,3 450 000 DH,"Amelkis, Marrakech",233 m² 5 Pièces 3 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cb8415dcf3d19dada49493c2,mubawab.ma,,Tanger,Marjane,Tangier-Tetouan-Al Hoceima,,,98.0,3.0,2.0,unknown,unknown,unknown,unknown,11500.0,117.35,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Bel et spacieux appartement,11 500 DH,"Marjane, Tanger",98 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cb9a09e844f95be8c1d735a6,mubawab.ma,,Berrechid,Berrechid,Casablanca-Settat,,,99.0,3.0,2.0,unknown,unknown,unknown,unknown,6800.0,68.69,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Des appartements à Berrechid avec trois chambres,6 800 DH,"Berrechid, Berrechid",99 m² 1 Pièce 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cbed5945223cef2c8b3ffe64,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,49.0,1.0,1.0,unknown,unknown,unknown,unknown,1166000.0,23795.92,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio à 3 minutes de la gare de Guéliz,1 166 000 DH,"Guéliz, Marrakech",49 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cc24c0c85e013e9291da6492,mubawab.ma,,Tanger,Centre,Tangier-Tetouan-Al Hoceima,,,333.0,4.0,4.0,unknown,unknown,unknown,unknown,3800000.0,11411.41,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Mise en vente d’un duplex à Tanger,3 800 000 DH,"Centre, Tanger",333 m² 4 Pièces 4 Chambres 4 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cc7e970c81edee7feb6d6f16,mubawab.ma,,Tanger,Centre,Tangier-Tetouan-Al Hoceima,,,88.0,2.0,1.0,unknown,unknown,unknown,unknown,18000.0,204.55,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Projet en cours de finition à Val Fleury,18 000 DH,"Centre, Tanger",88 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cc9de0b162c9d98942bcce7c,mubawab.ma,,Meknès,Al bassatine,Fez-Meknes,,,260.0,3.0,3.0,unknown,unknown,unknown,unknown,1170000.0,4500.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Duplex a vendre,1 170 000 DH,"Al bassatine, Meknes",260 m² 1 Pièce 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ccacc3356c88e782f5db68c2,mubawab.ma,,Agadir,Hay Houda,Souss-Massa,,,38.0,1.0,1.0,unknown,unknown,unknown,unknown,467000.0,12289.47,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio à l'achat à Hay Houda. 1 belle chambre,467 000 DH,"Hay Houda, Agadir",38 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ccd47ef26f58376d44b3cd86,mubawab.ma,,Casablanca,Les princesses,Casablanca-Settat,,,53.0,1.0,2.0,unknown,unknown,unknown,unknown,1200000.0,22641.51,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,"Studio Neuf avec Terrasse – Quartier Les Princesses, Casabla...",1 200 000 DH,"Les princesses, Casablanca",53 m² 4 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ccf9e9e593f526ca93008ccd,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,53.0,1.0,1.0,furnished,unknown,unknown,unknown,7500.0,141.51,,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|implausible_price|unknown_property_type,unique,,Studio meublé à la location à racine,7 500 DH,"Racine, Casablanca",53 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ccff981b3089b66d60cd5f7b,mubawab.ma,,Tanger,Branes Kdima,Tangier-Tetouan-Al Hoceima,,,73.0,2.0,2.0,unknown,unknown,unknown,unknown,14500.0,198.63,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Vente d'un bel appartement à Branes Kdima. 2 belles chambres...,14 500 DH,"Branes Kdima, Tanger",73 m² 1 Pièce 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cd18af028e9da247da5e93e7,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,53.0,1.0,1.0,unknown,unknown,unknown,unknown,1100000.0,20754.72,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,"Très beau studio à la vente à Guéliz, résidence avec piscine",1 100 000 DH,"Guéliz, Marrakech",53 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cd35df16401b04bdfd26e8b7,mubawab.ma,,Casablanca,Les princesses,Casablanca-Settat,,,90.0,1.0,2.0,furnished,unknown,unknown,unknown,10000.0,111.11,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|unknown_property_type,unique,,"Loft-duplex neuf, jamais habité, entièrement meublé et équip...",10 000 DH,"Les princesses, Casablanca",90 m² 2 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cdc7640ddd7b4b49e0c5d53f,mubawab.ma,,Rabat,Hay Al Fath,Rabat-Salé-Kenitra,,,101.0,3.0,2.0,unknown,unknown,unknown,unknown,1550000.0,15346.53,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Mon appartement duplex a vendre,1 550 000 DH,"Hay Al Fath, Rabat",101 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cdc8d08edc9eddc4c1f04b51,mubawab.ma,,Casablanca,Ain Diab,Casablanca-Settat,,,55.0,1.0,1.0,unknown,unknown,unknown,unknown,2300000.0,41818.18,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio à vendre à Anfa Place,2 300 000 DH,"Ain Diab, Casablanca",55 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cdce9f9a2da333f36efc7f23,mubawab.ma,,Tanger,Moujahidine,Tangier-Tetouan-Al Hoceima,,,67.0,3.0,1.0,unknown,unknown,unknown,unknown,12800.0,191.04,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Superbe appartement à vendre à Moujahidine. 2 pièces confort...,12 800 DH,"Moujahidine, Tanger",67 m² 2 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce0ad2c80834ec32c701e8dc,mubawab.ma,,Tanger,Castilla,Tangier-Tetouan-Al Hoceima,,,132.0,3.0,2.0,unknown,unknown,unknown,unknown,15500.0,117.42,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Bel appartement au centre de Tanger,15 500 DH,"Castilla, Tanger",132 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce3ff0aa4771c7fe4c5e28c4,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,44.0,1.0,1.0,unknown,unknown,unknown,unknown,648000.0,14727.27,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Beau studio F2,648 000 DH,"Guéliz, Marrakech",44 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce3ff0aa4771c7fe4c5e28c4,mubawab.ma,,Marrakech,Guéliz,Marrakech-Safi,,,44.0,1.0,1.0,unknown,unknown,unknown,unknown,648000.0,14727.27,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type|duplicate_listing_id,duplicate_listing_id,mubawab.ma:content:ce3ff0aa4771c7fe4c5e28c4,Beau studio F2,648 000 DH,"Guéliz, Marrakech",44 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce56d0a3c83a16ac40614f89,mubawab.ma,,Casablanca,Oasis,Casablanca-Settat,,,50.0,1.0,1.0,furnished,unknown,unknown,unknown,1250000.0,25000.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio premium tres bien meublé à saisir,1 250 000 DH,"Oasis, Casablanca",50 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce66b6a899d1fd82e55cd108,mubawab.ma,,Casablanca,Sidi Maarouf,Casablanca-Settat,,,200.0,4.0,2.0,unknown,unknown,unknown,unknown,2115000.0,10575.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Duplex comme une villa de 200m2,2 115 000 DH,"Sidi Maarouf, Casablanca",200 m² 7 Pièces 4 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ce861fefa235b3f75115b3ec,mubawab.ma,,Casablanca,Bourgogne Ouest,Casablanca-Settat,,,55.0,1.0,1.0,unknown,unknown,unknown,unknown,1200000.0,21818.18,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio idéal Airbnb,1 200 000 DH,"Bourgogne Ouest, Casablanca",55 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cea9c4b93d27cd2f0ad1def7,mubawab.ma,,Casablanca,Val Fleury,Casablanca-Settat,,,45.0,1.0,1.0,unknown,unknown,unknown,unknown,1200000.0,26666.67,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,"Studio 45m² Val Fleuri 1,2MDH",1 200 000 DH,"Val Fleury, Casablanca",45 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:ced42546a091a1e050b50f51,mubawab.ma,,Casablanca,Riviera,Casablanca-Settat,,,72.0,2.0,2.0,unknown,unknown,unknown,unknown,1400000.0,19444.44,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Appartement et studio ferme bretonne CFC,1 400 000 DH,"Riviera, Casablanca",72 m² 2 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cefe259523d272712cb91096,mubawab.ma,,Marrakech,Agdal,Marrakech-Safi,,,100.0,2.0,2.0,unknown,unknown,unknown,unknown,290000000.0,2900000.0,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,price_per_m2_outlier,unique,,Appartement au coeur de marrakech prestigia,290 000 000 DH,"Agdal, Marrakech",100 m² 3 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf3fbe3150379e4a2e6723eb,mubawab.ma,,Tanger,Moujahidine,Tangier-Tetouan-Al Hoceima,,,80.0,3.0,2.0,unknown,unknown,unknown,unknown,15800.0,197.5,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Residence Securisee avec Piscines au coeur de Tanger,15 800 DH,"Moujahidine, Tanger",80 m² 6 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf4759188df4faa2ae1a7664,mubawab.ma,,Tanger,Médina,Tangier-Tetouan-Al Hoceima,,,190.0,2.0,1.0,unknown,unknown,unknown,unknown,30000.0,157.89,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Exclusivité Appartement A Vendre Malabata Hills,30 000 DH,"Médina, Tanger",190 m² 3 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf488e005a8723613a4479cc,mubawab.ma,,Tanger,Administratif,Tangier-Tetouan-Al Hoceima,,,179.0,3.0,3.0,unknown,unknown,unknown,unknown,2980000.0,16648.04,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Q. Administratif beau duplex 3 chambres,2 980 000 DH,"Administratif, Tanger",179 m² 4 Pièces 3 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf51c80ab363aab94311067c,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,279.0,4.0,3.0,unknown,unknown,unknown,unknown,5000000.0,17921.15,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Duplex à vendre sur Racine. Surface de 230 m²,5 000 000 DH,"Racine, Casablanca",279 m² 5 Pièces 4 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cf883376bbcc3d12bb4f26e5,mubawab.ma,,Tanger,Tanja Balia,Tangier-Tetouan-Al Hoceima,,,55.0,2.0,1.0,unknown,unknown,unknown,unknown,13500.0,245.45,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartement à vendre à Tanga balia,13 500 DH,"Tanja Balia, Tanger",55 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cfc4b120b9ddf60a33567dc9,mubawab.ma,,Casablanca,Casablanca Marina,Casablanca-Settat,,,70.0,1.0,2.0,unknown,unknown,unknown,unknown,2600000.0,37142.86,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction,unique,,Appartement en location à Casablanca Marina. 1 chambre. Bien...,2 600 000 DH,"Casablanca Marina, Casablanca",70 m² 2 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:cfe264cee05b224b9cece242,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,41.0,1.0,1.0,unknown,unknown,unknown,unknown,1225000.0,29878.05,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio en vente à Palmier,1 225 000 DH,"Palmier, Casablanca",41 m² 3 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d030aa5132ba3c1831b64eb4,mubawab.ma,,Marrakech,Route de l'Ourika,Marrakech-Safi,,,400.0,4.0,5.0,unknown,unknown,unknown,unknown,9500000.0,23750.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Villa route Ourika Terrain 2200m2,9 500 000 DH,"Route de l'Ourika, Marrakech",400 m² 5 Pièces 4 Chambres 5 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d056eb6c9d80fc7faefc2e8b,mubawab.ma,,Marrakech,Koudia,Marrakech-Safi,,,139.0,2.0,3.0,unknown,unknown,unknown,unknown,1900000.0,13669.06,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Duplex avec Grande Terrasse,1 900 000 DH,"Koudia, Marrakech",139 m² 3 Pièces 2 Chambres 3 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d058a5c59ebd56d389e4a197,mubawab.ma,,Mohammedia,Wafa,Casablanca-Settat,,,105.0,3.0,2.0,unknown,yes,unknown,unknown,1207000.0,11495.24,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,duplicate_listing_id,duplicate_listing_id,mubawab.ma:content:d058a5c59ebd56d389e4a197,Appartement de 105 m² avec Parking et terrasse,1 207 000 DH,"Wafa, Mohammedia",105 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d0ae8f2aa49147d11d5143d3,mubawab.ma,,Tanger,Iberie,Tangier-Tetouan-Al Hoceima,,,155.0,3.0,2.0,unknown,unknown,unknown,unknown,17500.0,112.9,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartement à vendre Iberia,17 500 DH,"Iberie, Tanger",155 m² 2 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d0b65068c3b45428b397d9ba,mubawab.ma,,Tanger,Du Golf,Tangier-Tetouan-Al Hoceima,,,67.0,2.0,1.0,unknown,unknown,unknown,unknown,13800.0,205.97,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartement en vente à Du Golf. 1 Pièce,13 800 DH,"Du Golf, Tanger",67 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d11e39134320170848c458d6,mubawab.ma,,Fès,Hay Atlas,Fez-Meknes,,,181.0,3.0,2.0,unknown,unknown,unknown,unknown,6600.0,36.46,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Vend appartement à Hay Atlas Fès. Surface totale 181 m². Asc...,6 600 DH,"Hay Atlas, Fès",181 m² 5 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d14c4a3010ba98232e182731,mubawab.ma,,Casablanca,Maârif Extension,Casablanca-Settat,,,64.0,1.0,2.0,unknown,unknown,unknown,unknown,6500.0,101.56,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|implausible_price|price_per_m2_outlier,unique,,Très bel appartement en location à Maârif Extension. Surface...,6 500 DH,"Maârif Extension, Casablanca",64 m² 4 Pièces 1 Ch. 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1a7d8374cf29581fa8c2fbb,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,136.0,2.0,1.0,unknown,unknown,unknown,unknown,1500000.0,11029.41,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,duplicate_listing_id,duplicate_listing_id,mubawab.ma:content:d1a7d8374cf29581fa8c2fbb,"Appartement à vendre 136 m², 2 chambres Palmier Casablanca",1 500 000 DH,"Palmier, Casablanca",136 m² 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1ce25a8d7a28e77cde628b1,mubawab.ma,,Marrakech,Ain Mezouar,Marrakech-Safi,,,100.0,3.0,2.0,unknown,unknown,unknown,unknown,7000.0,70.0,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|implausible_price|price_per_m2_outlier,unique,,Appart 100m2 à louer longue durée,7 000 DH,"Ain Mezouar, Marrakech",100 m² 10 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1d8663fd93d8e5d16416319,mubawab.ma,,Casablanca,Les Hôpitaux,Casablanca-Settat,,,74.0,1.0,1.0,unknown,unknown,unknown,unknown,1150000.0,15540.54,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio à vendre 74 m² Les Hôpitaux Casablanca,1 150 000 DH,"Les Hôpitaux, Casablanca",74 m² 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1e2fc94ccbf079dc4bcedf2,mubawab.ma,,Casablanca,Oulfa,Casablanca-Settat,,,30.0,1.0,1.0,unknown,unknown,unknown,unknown,487500.0,16250.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Magnifique Studio à Oulfa 30 m² et 15m² terrasse,487 500 DH,"Oulfa, Casablanca",30 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1ea9a2f6f4358b579f4430a,mubawab.ma,,Tanger,Tanja Balia,Tangier-Tetouan-Al Hoceima,,,57.0,2.0,2.0,unknown,unknown,unknown,unknown,13500.0,236.84,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartement de haut standing à Tanja Balia,13 500 DH,"Tanja Balia, Tanger",57 m² 5 Pièces 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d1fbc5244fd37ff39f437d44,mubawab.ma,,Casablanca,Palmier,Casablanca-Settat,,,67.0,1.0,1.0,unknown,unknown,unknown,unknown,1398512.0,20873.31,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,EVASION PALMIER Studio à vendre 67 m² Palmier Casablanca,1 398 512 DH,"Palmier, Casablanca",67 m² 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d23adc773755cb094b08bf2f,mubawab.ma,,Casablanca,Anfa,Casablanca-Settat,,,36.0,1.0,1.0,unknown,unknown,unknown,unknown,870000.0,24166.67,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio a vendre 36m² bd d'anfa,870 000 DH,"Anfa, Casablanca",36 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d246b84f068ec2962531f0c8,mubawab.ma,,El Jadida,Lalla Zahra,Casablanca-Settat,,,102.0,2.0,1.0,unknown,unknown,unknown,unknown,795500.0,7799.02,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,R2 Appartements divisés et local commercial neufs,795 500 DH,"Lalla Zahra, El Jadida",102 m² 6 Pièces 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d261be663194a29027dc525e,mubawab.ma,,Casablanca,Racine,Casablanca-Settat,,,50.0,1.0,1.0,furnished,unknown,unknown,unknown,7200.0,144.0,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|unknown_property_type,unique,,Superbe studio meublé de standing Quartier Racine,7 200 DH,"Racine, Casablanca",50 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d2736d37c7b53c92a5ab383a,mubawab.ma,,Tanger,Branes 2,Tangier-Tetouan-Al Hoceima,,,80.0,2.0,2.0,unknown,unknown,unknown,unknown,19000.0,237.5,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Appartements de Standing à Vendre – Branes,19 000 DH,"Branes 2, Tanger",80 m² 1 Pièce 2 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d2b4be34feb1ef6ff197629c,mubawab.ma,,Tanger,Laaouina,Tangier-Tetouan-Al Hoceima,,,105.0,3.0,2.0,unknown,unknown,unknown,unknown,7000.0,66.67,appartement,unknown,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_transaction|implausible_price|price_per_m2_outlier,unique,,Appartement a louer,7 000 DH,"Laaouina, Tanger",105 m² 4 Pièces 3 Chambres 2 Salles de bains,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d2c2ab680ecce7f7a5684ef4,mubawab.ma,,Tanger,Boukhalef,Tangier-Tetouan-Al Hoceima,,,62.0,2.0,1.0,unknown,unknown,unknown,unknown,8500.0,137.1,appartement,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,implausible_price|price_per_m2_outlier,unique,,Vend appartement à Gzenaya Tanger. 2 chambres et 3 chambre a...,8 500 DH,"Boukhalef, Tanger",62 m² 1 Pièce 2 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d2c4b1d70ce5852ea94dcd20,mubawab.ma,,Casablanca,Les princesses,Casablanca-Settat,,,45.0,1.0,1.0,unknown,unknown,unknown,unknown,1280000.0,28444.44,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Studio premium à saisir,1 280 000 DH,"Les princesses, Casablanca",45 m² 1 Pièce 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d3697eb931f455a9f4eb0c55,mubawab.ma,,Casablanca,Bourgogne Ouest,Casablanca-Settat,,,37.0,1.0,1.0,unknown,unknown,unknown,unknown,1150000.0,31081.08,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,Bourgogne Très beau studio à la vente,1 150 000 DH,"Bourgogne Ouest, Casablanca",37 m² 2 Pièces 1 Ch. 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
mubawab.ma:content:d36c2054b6b71792928e52b1,mubawab.ma,,Rabat,Hassan - Centre Ville,Rabat-Salé-Kenitra,,,90.0,3.0,1.0,unknown,unknown,yes,unknown,1600000.0,17777.78,,sale,,unknown,2026-08-14T15:31:10+00:00,,rejected,unknown_property_type,unique,,À vendre: Maison 2 chambres – 2 salons – balcon,1 600 000 DH,"Hassan - Centre Ville, Rabat",90 m² 6 Pièces 3 Chambres 1 Salle de bain,git:HEAD:data/raw/maisonlux_maroc_complet.csv
